Offset,Length,Type,Text
0x92C9C,24,code,\0\s[20]下月起东京都将
0x92CC0,99,code,发电就要开始了的样子。\w8\w8\1\s0……\w8\w8\0\n\n……\w8\w8\s0已经，\w4是在说人别住了吧。
0x92D2C,18,code,\0\s0「游戏1天
0x92D48,65,code,时间」是谁说的来着？\w8\w8\1\s0嗯……\w8\w8\n\n
0x92D94,48,code,名人吧？\w8\w8\0\n\n是吗。
0x92DD0,109,code,\0\s[20]……\w8\w8就算成了宝可梦大师，之后打算干啥呢。\w8\w8\1\s0……\w8\w8谁知道呢。
0x92E48,65,code,说，以为哭就能解决一切呢。\w8\w8\1\s0嗯。
0x92E94,43,code,\1\s1……\w8\w8眼睛流血了\w8\w8\0\s[20]……
0x92EC8,114,code,\0\s[20]AIBO 啊……\w8\w8差不多积灰被丢在房间角落了吧。\w8\w8\1\s0……\w8\w8谁知道呢。
0x92F44,78,code,\0\s[20]PS2啊，总觉得像僵尸一样呢。\w8\w8\1\s0……\w8\w8别这么说啊。
0x92F9C,32,code,\1\s1尼普特龙\w8\w8\0\s0……
0x92FC8,38,code,hhhhhhhhhh\w8\w8\0\s[20]……\w8\w8嗯？
0x92FF8,14,code,\0\s[20]最近，
0x93010,8,code,公园有「
0x93024,52,code,丢东西大叔」好像出没的样子。\w8\w8
0x93064,12,code,\1……\w8\w8
0x9307C,30,code,\0\n\n说是，在公园里走
0x930A4,56,code,发现就撕了扔，撕了扔的每天……
0x930E8,45,code,\0\s[20]前几天去神社，神木上\w8「
0x93120,71,code,」\w8名字的草人大量钉在上面。\w8\w8
0x93170,47,code,\1\s0……\w8\w8这世界，是由怨恨组成的呢。
0x931A8,14,code,的座右铭，「
0x931C0,39,code,」的样子。\w8\w8\1\s0……\w8\w8唔。
0x931F0,8,code,的新刊，
0x93204,2,code,×
0x93210,18,code,本的样子。\w8\w8
0x9322C,27,code,\1\s0……\w8\w8可能想要。
0x93250,41,code,\1\s0……\w8\w8感觉会是本可怕的书。
0x93284,14,code,\0\s[20]今度，
0x9329C,109,code,对\w4「花与梦」\w4推出\w4「挫折与放弃」\w4这本书的样子。\w8\w8\1\s0……\w8\w8太扯了。
0x93314,26,code,说，别看那样是需护理认定
0x93338,16,code,的样子。\w8\w8
0x93354,38,code,\1\s1我去弄瓶葡萄酒来给你看……\w8
0x93384,25,code,桑啊！\0\s0好吵啊。
0x933A8,10,code,金属球棒
0x933BC,16,code,刀和锤
0x933D8,20,code,\0\s[20]刚才，
0x933F8,18,code,」一边说着，
0x93414,8,code,拿着
0x93428,36,code,消失到那边去了……\w8\w8
0x93458,29,code,\0\s1\n\n……\w8\w8不妙啊。
0x93480,77,code,似乎在数据中心冻死了的样子。\w8\w8\1\s0……\w8\w8没那么冷吧。
0x934D8,107,code,据说含有抗癌物质。\w8\w8\1\s0……\w8\w8又是美乃？\w8\w8\0\s0\n\n嗯。\w8\n\n美乃。
0x9354C,87,code,用力盖章的冲击导致骨折了的样子。\w8\w8\1\s0……\w8\w8真脆弱呢。
0x935AC,67,code,\1\s0我的……\w8\w8\n\n\s1我的失误啊啊啊啊啊啊！\0\s4……
0x935F8,87,code,避孕失败，最近每天跑妇产科的样子。\w8\w8\1\s0……\w8\w8悲伤的话题呢。
0x93658,73,code,蛲虫检查没通过的样子。\w8\w8\1\s0……\w8\w8真是悲伤的话呢。
0x936AC,12,code,说真的，真的
0x936C4,65,code,喜欢呢。\w8\w8\1\s0喜欢……\w8\w8\n\n不如说，那家伙每天都
0x93710,56,code,不吃的话，会死的。\w8\w8\0\n\n……\w8\w8真的假的。
0x93768,28,code,\0\s0永恒是存在的哦……\w8
0x93790,12,code,在这里哦……
0x937A8,15,code,\1\s0小樱是「
0x937C0,32,code,地藏」的故事，知道吗？\w8\w8
0x937EC,58,code,\0\s[20]呃……\w8\w8那个吧。\w8\w8\n\n大量地藏像
0x93830,64,code,单手袭击小学，杀死男人，只带走女人的故事。
0x9387C,30,code,\1\n\n……\w8\w8什么啊，那是。
0x938A4,30,code,\1\s0小樱是\w4「可怜的
0x938CC,31,code,」\w4的故事，知道吗？\w8\w8
0x938F4,46,code,\0\s[20]呃……\w8\w8那个吧。\w8\w8\n\n
0x9392C,44,code,小豆期货失败自杀的故事。\w8\w8
0x93978,18,code,\0\s[20]从明年起，
0x93994,14,code,大学里日本首个
0x939AC,28,code,系要成立了的样子。\w8\w8
0x939D4,37,code,\1\s0……\w8\w8不知底细的系呢。
0x93A04,75,code,说，一开车性格就变了的样子。\w8\w8\1\s0……\w8\w8会变成什么样呢。
0x93A58,49,code,\0\s7冲击的！\n\n\w8开————————火\w4
0x93A94,21,code,！\1\s1冷静点！
0x93AB4,42,code,\0\s7歼灭的！\n\n\w8第\w2二\w2击\w4
0x93AE8,37,code,\0\s7抹杀的！\n\n\w8第\w2三\w2击\w4
0x93B18,33,code,\1\s1来吧！\w8绝影！\0\s4……
0x93B44,101,code,\0\s[20]迪士尼地下，据说有米奇的老巢。\w8\w8\1\s0……\w8\w8需要驱除呢。
0x93BB4,24,code,家的水管里流出了凝胶状的
0x93BD8,26,code,据说。\w8\w8
0x93BFC,52,code,\0\n\n……\w8\w8就这样冲进下水道流走了的样子。
0x93C50,18,code,\0\s[20]……\w8\w8
0x93C6C,72,code,汁啊……\w8\w8\1\s0嗯？\w8\w8\0\n\n……\w8\w8不。没什么。
0x93CC0,55,code,说，怎么总是穿同样的衣服呢。\w8\w8\1\s0……
0x93D00,59,code,往前面的抓娃娃机里一看，好多娃娃中间有
0x93D44,114,code,埋在里面。\w8\w8\1\s0……\w8\w8\w8\w8\0\s0\n\n看来已经没有力气逃出来了。\1\n\n救救人家啊。
0x93DC0,49,code,\1\s1看，\w4能闻到茶的香味吧。\0\s4……
0x93DFC,90,code,\0\s[20]生化危机的建筑，大概没发生生化危机的时候更有意思吧。\w8\w8
0x93E60,49,code,\1\s0……\w8\w8大家每天都在解谜吧。
0x93E9C,52,code,\1\s1我的超级危机啊啊啊啊啊～！\0\s4……
0x93EDC,21,code,\0\s0说这种话的人
0x93EFC,12,code,。\w8\w8
0x93F14,21,code,\1\s0说这种话的人
0x93F34,6,code,。
0x93F44,43,code,\1\s1所以说外行就是麻烦啊！\0\s[20]……
0x93F78,22,code,效果拔群！
0x93F98,32,code,效果似乎不太好。
0x93FC4,9,code,\0\s4……
0x93FD8,133,code,\0\s0\w4「想救大家」\w4说白了就是\w4「分不清重要的和不重要的」\w4吧。\w8\w8\w8\1\s0……
0x94068,4,code,是，
0x94078,55,code,是主食的样子。\w8\w8\1\s0……\w8\w8那当然会死啊。
0x940B8,47,code,\0\s7「Fa」\w4这名字好怪！\1\s1冷静点！
0x940F0,153,code,"\0\s0\_l[10,90]\_q看电视的时候，请保持房间明亮\_l[10,104]不要离太近哦。\_q\w8\w8\1\s0……\w8\w8\w8\w8那"
0x94194,34,code,\1\s1一个人也能行。\0\s4……
0x941C0,12,code,说，终究是
0x941D8,55,code,的劣化复制品呢。\w8\w8\1\s0……\w8\w8别这么说啊。
0x94218,27,code,\1\s1为什么那个木星回来的
0x9423C,26,code,大佐是……\0\s[20]……
0x94260,21,code,\0\s[20]前几天\w4「
0x94280,80,code,面包」\w4见到了面包。\w8\w8\1\s0……\w8\w8完全迷失方向了呢。
0x942DC,27,code,滚回去！\1\s1冷静点！
0x94300,69,code,\1\s1你\w8能\w8为\w8他\w8人\w8而死吗\0\s4……
0x94350,4,code,人偶
0x94360,6,code,多重
0x94370,6,code,赛利欧
0x94380,42,code,的非法丢弃成了问题。\w8\w8
0x943C0,14,code,背面是坏的
0x943D8,30,code,堆成山的样子。\w8\w8
0x94400,47,code,\0\s1\n\n……\w8\w8大家，腻了就很冷淡呢。
0x94438,16,code,说，别看那样
0x94454,36,code,似乎是空手的师范代级别。\w8\w8
0x94484,124,code,\0\s0喂，乌纽。\w8\w8\1\s0叫我桑啊凸额头混蛋。\w8\w8\0\n\n……\w8\w8\w8\w8\w8\w8\s[24]……\1\n\n对不起。
0x9450C,115,code,\0\s1不能逃\w2，\w8\n不能逃\w2，\w8\n不能逃\w2，\w8\n不能逃\w2，\w8\n\s7不能逃\w2
0x94588,23,code,！\1\s1冷静点！
0x945A8,14,code,\0\s[20]今年的
0x945C0,38,code,很肥美很好吃的样子。\w8\w8
0x945F0,19,code,\1\s0……\w8\w8脂？
0x9460C,19,code,\0\s7因为怕疯牛病
0x94628,31,code,能吃吗！\1\s1冷静点！
0x94650,87,code,说，爱好是把自动笔芯啪啪折断的样子。\w8\w8\1\s0……\w8\w8寂寞的话题呢。
0x946B0,79,code,倒车失败，掉进后面的河里的样子。\w8\w8\1\s0……\w8\w8太差劲了。
0x94708,87,code,减肥失败，现在住院的样子。\w8\w8\1\s0……\w8\w8太小看它了吧。
0x94768,54,code,\1\s1感觉就像女儿在眼前被强奸了一样。\0\s4……
0x947A8,81,code,\1\s1给各位添麻烦了。\w4\n我不会再出现在这个BBS了。\0\s4……
0x94804,26,code,\1\s1来吧，牛啊。\0\s4……
0x94828,44,code,\0\s[20]说到烧屏不得不提Xevious。\w8\n\n\s0
0x94860,8,code,说起
0x94874,47,code,呢。\w8\w8\1\s0……\w8\w8不，意思不太。
0x948AC,36,code,\1\s1别小看邪眼的力量！\0\s4……
0x948DC,42,code,\1\s1USB集线器控制！\0\s4太老了……
0x94910,54,code,的自动门，好像到最后都关不严的样子。\w8\w8
0x94950,49,code,\1\s0……\w8\w8这种门意外地常见呢。
0x9498C,32,code,\1\s1这是胜利的钥匙。\0\s4……
0x949B8,11,code,\0\s1有点
0x949CC,67,code,……\w8\w8\1\s0……\w8\w8什么啊，那是。\w8\w8\0\n\n嗯……\w8\w8
0x94A18,8,code,的模仿。
0x94A2C,60,code,\0\s[20]明明写着「盖盖子3分钟」嘛。\w8\w8
0x94A74,15,code,\1\s0嗯？\w8\w8
0x94A8C,62,code,\0\n\n果然，1分钟就打开是不行的吧……\w8\w8\w8
0x94AD4,48,code,\0\s[20]「救海龟去龙宫城」什么的。\w8\w8
0x94B10,53,code,\0\n\n说到底，只是编的故事吧……\w8\w8\w8
0x94B50,39,code,\1\s0\n\n……\w8\w8你做了什么啊。
0x94B80,110,code,的卡车，「不会倒车」\w8说着却高速冲进来的样子。\w8\w8\1\s0……\w8\w8太过分了。
0x94BF8,52,code,\0\s[20]碱性食物对身体好的样子。\w8\w8
0x94C38,30,code,\1\s0嗯——。\w8\n比如？\w8\w8
0x94C60,33,code,\0\n\n\s0呃……\w8\w8碱性
0x94C8C,12,code,之类\w8\w8
0x94CA4,36,code,的搭配，最糟糕了。\w8\w8
0x94CD4,51,code,\1\s1……\w8\w8不如说，搭配之前就有问题吧。
0x94D10,91,code,\0\s[20]乌纽，有从爸妈钱包里偷过钱吗？\w8\w8\1\s0……\w8\w8什么问题啊，那是。
0x94D74,45,code,\0\s0乌纽，红茶和咖啡喜欢哪个？
0x94DAC,22,code,\1\s0是水呢。\w8\w8\w8
0x94DCC,19,code,\0\s4\n\n……\w8\w8
0x94DE8,10,code,\1\n\n水。
0x94DFC,40,code,\1\s1花被观赏才美丽。\0\s4……
0x94E30,28,code,\1\s1名帖的预感。\0\s4……
0x94E58,28,code,\1\s11\w8的妈妈。\0\s4……
0x94E80,70,code,\0\s7请停止瞒着家人玩美少女游戏！\1\s1冷静点！
0x94ED0,85,code,\0\s[20]大海\w4会\w4死\w4人吗。\w8\1\s0大山\w4会\w4死\w4人吗。\w8
0x94F30,34,code,怎么——\w4样——\w4啊——。\w8
0x94F5C,12,code,\1\n\n柜子
0x94F74,42,code,能——\w4吃——\w4吗——\w4。\w8
0x94FA8,79,code,浑身发抖地吐着蓝色汁液没问题——\w4吗——\w4——\w4吗——。
0x95000,89,code,说，扔掉的马票量非同寻常的样子。\w8\w8\1\s0……\w8\w8那当然会死啊。
0x95064,52,code,\1\s0多纳\w8多纳\w8多纳\w4纳\w4。\w8\w8
0x950B4,22,code,给\w4装\w4上\w4吧。
0x950D4,34,code,\0\s5小狗\w4吃\w4掉\w4吧。
0x95100,34,code,\0\s5小孩\w4搭\w4上\w4吧。
0x9512C,40,code,\0\s5加——\w4农——\w4潘——\w4拳——。
0x95160,34,code,\0\s5小狗\w4出\w4拳\w4吧。
0x9518C,34,code,\0\s5巨泉\w4出\w4拳\w4吧。
0x951B8,19,code,\0\s0您拨打的
0x951D4,53,code,目前未被使用。\w8\w8\1\s0……\w8\w8唔。
0x95214,57,code,\1\s0「消失在鄂霍次克」的犯人，是谁来着。\w8\w8
0x95258,34,code,\0\s[20]……\w8\w8源桑。\w8\w8
0x95284,33,code,\1\n\n……\w8是吗？\w8\w8
0x952B0,29,code,\0\s0\n\n哎呀照片请免了。
0x952D8,18,code,\1\n\n好吵啊。
0x952F4,36,code,\0\s[20]……\w8\w8尼波波人偶。\w8\w8
0x95324,36,code,\1\n\n……\w8\w8不，应该不是。
0x95354,32,code,\0\s[20]……\w8\w8茉莉藻。\w8\w8
0x95380,36,code,\0\s[20]……\w8\w8鄂霍次克。\w8\w8
0x953B0,30,code,\1\n\n……\w8\w8自暴自弃啊。
0x953D8,76,code,\0\s0那是，\n只有买过的人才知道的。\w8\w8\1\s0唔。
0x95430,76,code,\1\s1初次见面。\w8\n\n我是BKA（德国联邦调查局）的伦格警部。\0\s4……
0x95488,29,code,\1\s0来玩词语接龙吧。\w8\w8
0x954B0,19,code,\0\s0好啊。\w8\w8
0x954CC,17,code,\1\n\n苹果。\w8
0x954E8,30,code,\0\n\n大猩猩桑。\w8\w8\w8\w8
0x95510,37,code,\1\n\n……\w8\w8\s1别谄媚！
0x95540,19,code,\0\n\n\s7什么啊！
0x9555C,36,code,\0\n\n斑马猎人。\w8\w8\w8\w8
0x9558C,34,code,\1\n\n……\w8\w8你这是破坏规矩啊。
0x955B8,19,code,\1\n\n洗尸。\w8
0x955D4,30,code,\0\n\n海豚桑。\w8\w8\w8\w8
0x955FC,41,code,\0\s7\n\n你才是尸体清洗是什么鬼！
0x95630,19,code,\1\n\n盗墓。\w8
0x9564C,32,code,\0\n\n斑马桑。\w8\w8\w8\w8
0x95678,41,code,\0\s7\n\n你才是盗墓是什么鬼！
0x956AC,31,code,\1\n\n高达空中大师。\w8
0x956D4,47,code,\0\s4\n\n……\w8\w8不，那个有点。\w8\w8
0x9570C,65,code,是可燃垃圾吗？\w8\w8\1\s0……\w8\w8嘛，是能烧的吧。
0x95758,14,code,的教义中，
0x95770,73,code,的肉好像规定不能吃。\w8\w8\1\s0……\w8\w8唔。
0x957C4,10,code,哆啦A梦
0x957D8,57,code,说，不会生锈吗。\w8\w8\1\s0……\w8\w8怎么样呢。
0x9581C,50,code,\0\s[20]海原雄山，缺钙吧。\w8\w8
0x95858,65,code,\1\s0……\w8\w8不，我觉得雄山有钙也不行……
0x958A4,88,code,说，不在8℃以下保存就会坏的样子。\w8\w8\1\s0……\w8\w8意外地容易坏呢。
0x95908,117,code,\0\s[20]Happy的剧情，说到底只是对Unhappy现实的反命题而已。\w8\w8\1\s0……\w8\w8嗯？
0x990F4,24,code,\0\s0古罗马有\w4「
0x99118,62,code,投」\w4竞技好像存在过。\w8\w8\1\s0……\w8\w8唔。
0x9917C,14,code,\0\s[20]今度，
0x99194,26,code,为了对抗红色羽毛募捐，
0x991B8,62,code,募捐好像要开始了。\w8\w8\1……\w8\w8什么啊，那个。
0x99200,69,code,\0\s[20]被丑女说「色狼」然后结束的人生吗……\w8\w8\1\s0……
0x99250,99,code,\0\s[20]金消，与其说是橡皮，不如说是橡胶呢。\w8\w8\1\s0……\w8\w8反正擦不掉嘛。
0x992D0,101,code,说，表显示12点12分的时候就会特别高兴的样子。\w8\w8\1\s0……\w8\w8小学生级别呢。
0x99340,98,code,\0\s4快打出来的喷嚏缩回去的时候，好难受呢……\w8\w8\1\s0……\w8\w8难受呢。
0x993AC,110,code,\0\s[20]平时品行不好就会「果然」。\w8\w8\n\n平时普通就会「那是反作用」嘛。\w8\w8
0x99424,37,code,\1\s0……\w8\w8反正无所谓吧。
0x99454,65,code,\0\s[20]「出了名就摆架子」\w4虽然这么说。\w8\w8
0x994A0,17,code,\1\s0嗯。\w8\w8
0x994BC,54,code,\0\n\n其实没名的人架子最大呢。\w8\w8
0x994FC,46,code,\1\n\n……\w8\w8因为说什么都没影响嘛。
0x99534,48,code,说，基本不交公共费用的样子。\w8\w8
0x99570,35,code,\1\s0……\w8\w8真有挑战精神啊。
0x9959C,71,code,说，周日整天泡在漫画咖啡店的样子。\w8\w8\1\s0……\w8\w8唔。
0x995EC,99,code,家的空调，现在只是个吐烟机器的样子。\w8\w8\1\s0……\w8\w8悲伤的话呢。
0x99658,91,code,说，不管去哪都基本戴着军手套的样子。\w8\w8\1\s0……\w8\w8谁去阻止他啊。
0x996BC,87,code,家的厕所，现在堵得特别厉害的样子。\w8\w8\1\s0……\w8\w8悲伤的话呢。
0x9971C,99,code,来说，爱心专座什么的才不管呢。\w8\w8\1\s0……\w8\w8唔。
0x99794,10,code,海洋深层水
0x997A8,8,code,依云
0x997BC,18,code,水晶喷泉
0x997D8,12,code,富维克
0x997F0,16,code,六甲山好喝的水
0x9981C,10,code,其实
0x99830,57,code,附近打的样子。\w8\w8\0\s0……\w8\w8真的假的。
0x99874,51,code,\1\s1人不能杀人……\w8\w8\0\s[20]……
0x998B0,79,code,说，最近在站台等的样子。\w8\w8\1\s0……\w8\w8那家伙，对空很强嘛……
0x9992C,81,code,说，总觉得有垃圾场臭味呢。\w8\w8\1\s0……\w8\w8别这么说啊。
0x99988,75,code,说，别看那样其实不坐电车的。\w8\w8\1\s0……\w8\w8意外呢。
0x999DC,120,code,\0\s[20]鬼阳子啊。\w8\w8\1\s0嗯？\w8\w8\0\s4\n\n总觉得，像筑紫哲也呢……\w8\w8\1\n\n……\w8\w8别这么说啊。
0x99A60,133,code,\0\s[20]……\w8\w8在句尾加东西符号化的模式，也已经极限了吧。\w8\w8\1\s0……\w8\w8嘛，反正也没新梗了……
0x99AFC,48,code,大份要加150日元的样子。\w8\w8\0\s4好贵！
0x99B38,52,code,加裙带菜要加100日元的样子。\w8\w8\0\s4好贵！
0x99B78,54,code,\0\s[20]喂。\w8\w8\1\s0嗯？\w8\w8\0\s0\n\n也就是说，
0x99BB8,62,code,是可以打的意思？\w8\w8\1\n\n……\w8\w8不，意思不太。
0x99C00,62,code,的自行车，6段变速的样子。\w8\w8\1\s0……\w8\w8又，好旧啊。
0x99C48,26,code,\0\s[20]深夜购物节目里「
0x99C6C,48,code,蜡」商品被介绍了。\w8\w8
0x99CA8,30,code,\0\s[20]深夜购物节目里「阿布
0x99CD0,40,code,」商品被介绍了。\w8\w8
0x99D04,34,code,\0\s[20]深夜购物节目里「奇迹
0x99D30,40,code,\0\s[20]深夜购物节目里「终极
0x99D64,49,code,\1\s0……\w8\w8别被那个外国人骗了好。
0x99DA0,92,code,\1\s1缪——，\w8缪——。\w8\w8\0\s0……\w8\w8不可爱哦。\w8\w8\1\n\n……\w8\w8\s0切。
0x99E08,93,code,说，最近每天在家和职安之间来回的样子。\w8\w8\1\s0……\w8\w8悲伤的话呢。
0x99E70,6,code,梅干
0x99E80,32,code,说，为什么会酸呢。\w8\w8
0x99EAC,42,code,\1\s0啊——。\w8那个啊，坏了呢。\w8\w8
0x99EE0,31,code,\0\s0\n\n……\w8\w8真的假的。
0x99F08,85,code,说，去银行窗口拿赠品是生存意义的样子。\w8\w8\1\s0……\w8\w8悲伤的话呢。
0x99F68,101,code,\1\s1确定答案？\0\s4……\w8\w8\w8\w8\w8\w8\1\n\n确定答案！？\0\s4\n\n吵死了……
0x99FD8,36,code,的必杀技，是正常位的样子。\w8\w8
0x9A008,36,code,的必杀技，是后背位的样子。\w8\w8
0x9A038,34,code,的必杀技，是坐位的样子。\w8\w8
0x9A064,36,code,的必杀技，是屈曲位的样子。\w8\w8
0x9A094,27,code,\0\s0……\w8\w8真的假的。
0x9A0B8,34,code,\1\s1果然还是绿茶吧。\0\s4……
0x9A0E4,34,code,\1\s1对了，去京都吧。\0\s4……
0x9A110,161,code,\0\s[20]……\w8\w8喂。\w8\w8\1\s0嗯？\w8\w8\0\n\n乌纽，是怎么繁殖的？\w8\w8\w8\w8\1\n\n……\w8\w8不……\w8\w8\n不知道为好，这是为你好。
0x9A1BC,65,code,据说被狮子舞咬了当场死亡。\w8\w8\1\s0……\w8\w8太可怜了。
0x9A208,12,code,赤堀脚本
0x9A220,8,code,至绘
0x9A248,16,code,MediaWorks
0x9A264,45,code,\0\s[20]喂。\w8\w8\1\s0嗯？\w8\w8\0\n\n结果
0x9A29C,30,code,怎样？\w8\w8\1\n\n……
0x9A2C4,125,code,说，折折叠伞折得飞快的样子。\w8\w8\1\s0……\w8\w8\w8\0\s1\n\n好羡慕呢。\1\n\n也不是啦。
0x9A34C,119,code,说，吃乌冬吃得飞快的样子。\w8\w8\1\s0……\w8\w8\w8\0\s1\n\n好羡慕呢。\1\n\n也不是啦。
0x9A3CC,24,code,\0\s[20]……\w8\w8真是，
0x9A3F0,24,code,也在大甩卖呢。\w8\w8
0x9A414,21,code,\1\s0……\w8\w8嗯。
0x9A434,129,code,说，总觉得可能什么时候会有用就存起来了，但实际从没派上过用场。\w8\w8\1\s0……\w8\w8贫穷性格杀手呢。
0x9A4C0,97,code,\0\s[20]数位板，好像不能用普通笔画的样子。\w8\w8\1\s0……\w8\w8意外地低科技呢。
0x9A52C,82,code,\0\s7没干劲的可以回去了！\w8\w8\1\s0……\w8\w8你是头脑简单的体育老师吗。
0x9A588,77,code,的家，不管寄什么都会出邮递事故的样子。\w8\w8\1\s0……\w8\w8唔。
0x9A5E0,103,code,\0\s[20]野泽那智和若本规夫的声音，有时候分不清呢。\w8\w8\1\s0挺像的嘛……
0x9A650,8,code,巫女
0x9A664,8,code,眼镜妹
0x9A678,8,code,猫耳
0x9A68C,8,code,狗耳
0x9A6A0,22,code,真是好啊——。\w8\w8
0x9A6C0,22,code,\0\s[20]为什么？\w8\w8
0x9A6E0,34,code,\1\n\n大概会发射光束吧。\w8\w8
0x9A70C,35,code,\0\s4\n\n……\w8\w8不，那是……
0x9A738,45,code,\0\s7\1\s0\_s奇装异服是丑女的借口！\e
0x9A780,49,code,\0\s0夏天就是，夏祭。\w8\w8\n\n冬天就是，冬
0x9A7BC,45,code,呢。\w8\w8\1\s0……\w8\w8不，意思不太。
0x9A800,78,code,的一楼，好像有去地下食品卖场的隐藏楼梯。\w8\w8\1\s0……\w8\w8唔。
0x9A858,60,code,\0\s4欺凌是不帅的。\w8\w8\1\s0……\w8\w8又，好老啊。
0x9A8A0,50,code,"\1\s1k""hn吃饭！\w8k""hn！\0\s7别什么都吃！"
0x9A8DC,36,code,\1\s1来吧，怎么办。士郎。\0\s4……
0x9A90C,18,code,\0\s[20]夏亚专用
0x9A928,52,code,说，是通常的3倍。\w8\w8\1\s0……\w8\w8唔。
0x9A968,15,code,\0\s1夏亚专用
0x9A980,23,code,说，以通常3倍的速度
0x9A9A0,65,code,放进拿出，放进拿出的样子。\w8\w8\1\s0……\w8\w8会坏的……
0x9A9EC,89,code,\0\s[20]喂——，山田君——。\w8\w8\n\n歌丸桑用手刀。\w8\w8\1\s0明白了——。
0x9AA50,108,code,\0\s[20]喂——，山田君——。\w8\w8\n\n去买炒面面包。\w8全力冲刺。\w8\w8\1\s0明白了——。
0x9AAC8,87,code,\0\s[20]喂——，山田君——。\w8\w8\n\n往歌丸桑额头钉钉子。\w8\w8\1\s0明白了——。
0x9AB28,85,code,\0\s[20]喂——，山田君——。\w8\w8\n\n篠泽教授全包了。\w8\w8\1\s0明白了——。
0x9ABA0,34,code,\0\s[20]前几天看电视的时候，
0x9ABCC,2,code,「
0x9ABD8,2,code,な
0x9ABE4,2,code,を
0x9ABF0,46,code,秘技」被介绍了。\w8\w8
0x9AC28,12,code,一瞬间
0x9AC40,50,code,的秘技」被介绍了。\w8\w8
0x9AC7C,2,code,と
0x9AC88,10,code,合成
0x9AC9C,52,code,的秘技」被介绍了。\w8\w8
0x9ACDC,68,code,敲打腐败性根的秘技」被介绍了。\w8\w8
0x9AD2C,14,code,巧妙地使用
0x9AD44,78,code,顺滑放进拿出的秘技」被介绍了。\w8\w8
0x9AD9C,15,code,\1\s0……\w8\w8
0x9ADB4,31,code,\0\s0\n\n乌纽，试试看？
0x9ADDC,16,code,\1\n\n不要。
0x9ADF8,38,code,\1\s1说到老太太就是京田尚子。\0\s4……
0x9AE40,24,code,\0\s[20]下次，东京都要「
0x9AE64,104,code,防止条例」好像要施行了。\w8\w8\1\s0……\w8\w8\0\s1\n\n越来越难住了呢。
0x9AEE8,57,code,会梦到电子羊吗。\w8\w8\0\s0……\w8\w8谁知道呢。
0x9AF2C,8,code,命运羁绊
0x9AF40,6,code,热恋
0x9AF50,4,code,恋爱
0x9AF60,4,code,微妙
0x9AF70,8,code,在意
0x9AF84,6,code,同学
0x9AFA4,12,code,的爱情评价+
0x9AFBC,21,code,\w8\n人际变成「
0x9AFDC,55,code,」升级了。\w8\w8\1\s0……\w8\w8什么啊。
0x9B01C,62,code,\0\s[20]经常说\w4「死伤者加起来」\w4呢。\w8\w8
0x9B064,15,code,\1\s0嗯？\w8\w8
0x9B07C,54,code,\0\n\n死了的和受伤的可差远了呢。\w8\w8
0x9B0BC,34,code,\1\n\n……\w8\w8那，确实是。
0x9B0E8,74,code,是……\w8\w8\n\n\s7可能成为我母亲的女人！\1\s1冷静点！
0x9B13C,34,code,\1\s1胡子扎扎的。\0\s4……
0x9B168,28,code,设定上是10岁，本公司
0x9B190,69,code,不适合作性表现·描写。\w8\w8\1\s0……\w8\w8唔。
0x9B1E0,141,code,\0\s[20]铃铛猫娘设定上是10岁，本公司认为铃铛猫娘不适合作性表现·描写。\w8\w8\1\s0……\w8\w8唔。
0x9B278,46,code,\1\s1没有面具的话当场就死了……\0\s4……
0x9B2C4,21,code,\1\s1铁郎，把这颗星
0x9B2E4,25,code,命名为星。\0\s4……
0x9B308,30,code,\1\s1冲击性事实。\0\s4……
0x9B330,70,code,说，爱好的对大泰迪熊打肚子拳。\w8\w8
0x9B380,29,code,\1\s0……\w8\w8悲伤的话呢。
0x9B3A8,93,code,说，今后打算作为旅游地经营下去的样子。\w8\w8\1\s0……\w8\w8现在才搞不行的吧。
0x9B410,99,code,\0\s[20]隔壁的龙猫对幼女出手被撤职了。\w8\w8\1\s0……\w8\w8真是没梦想没希望。
0x9B47C,18,code,\0\s[20]家庭
0x9B498,71,code,，这样的东西好像有。\w8\w8\1\s0……\w8\w8哪里Family了。
0x9B4E8,78,code,\1\s1也不是超人——。\w8\w8\w8\n也不是人类——。\w8\w8\0\s[20]……\w8\w8\w8\w8
0x9B540,53,code,\1\n\n什么啊。\0\s4\n\n我才想问呢。
0x9B580,68,code,\0\s4心动刑事，智商好低呢……\w8\w8\1\s0……\w8\w8相当呢。
0x9B5D0,15,code,\1\s1比奈泣
0x9B5E8,15,code,们。\0\s4……
0x9B610,14,code,\0\s[20]最近，
0x9B628,63,code,摊贩，不见了呢。\w8\w8\1\s0……\w8\w8嘛，因为季节不对嘛……
0x9B670,44,code,\1\s1鲭鱼味噌煮，革命世界！\0\s4……
0x9B6B4,37,code,为了对抗特攻野郎A队，特攻野郎
0x9B6E4,67,code,队要组建的样子。\w8\w8\1\s0……\w8\w8只要是特攻什么都可以吗。
0x9B730,40,code,\1\s1最接近神之一手的男人……！\0\s4……
0x9B764,95,code,\1\s0你不可能下棋的……\w8\w8\n\n\s1下棋的人会说这种暴言吗！\0\s4……
0x9B7CC,107,code,\1\s1用那种东西的人是受虐狂吧。\w8\n\n\s1所以说那不是 MS-DOS，是 SM-DOS 吧！\0\s4……
